Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT15,OUT017,3341.623568
NCP55,OUT018,692.991272
FDF12,OUT035,2061.370064
FDM21,OUT018,3889.563652
FDX56,OUT035,3761.17078
FDF10,OUT017,2798.29082
FDT32,OUT045,2695.631118
FDM51,OUT018,1225.744458
NCR50,OUT018,2736.497922
FDI19,OUT049,4188.261506
FDX21,OUT017,1635.790704
FDR31,OUT035,2717.123142
FDY02,OUT013,3920.303638
NCA29,OUT045,3499.265034
NCX17,OUT046,2696.063888
FDM12,OUT045,2238.133306
FDI53,OUT027,3698.725398
NCU30,OUT049,2808.916988
FDC56,OUT027,3703.858716
FDK27,OUT018,1536.426712
NCK18,OUT017,3228.66394
FDB52,OUT019,566.469298
DRG25,OUT027,5729.24229
FDZ13,OUT049,877.917222
FDB57,OUT019,654.075262
FDR40,OUT046,1455.27235
NCO14,OUT019,105.023292
NCN19,OUT045,2618.22521
FDQ28,OUT019,317.713102
FDO13,OUT018,2055.737396
FDK48,OUT013,1432.488674
FDU07,OUT018,2122.017786
FDW20,OUT046,2425.995434
FDV12,OUT010,258.949594
FDH24,OUT013,2449.71123
FDV59,OUT049,4475.221306
FDK57,OUT045,1722.144964
FDL16,OUT027,1026.29741
NCQ17,OUT046,2246.688836
FDJ15,OUT018,2759.800922
FDX24,OUT049,1525.707332
FDT47,OUT046,1897.26368
FDT10,OUT049,876.82531
FDZ37,OUT018,1193.559686
FDW43,OUT027,6002.060498
DRN36,OUT017,1710.986156
FDJ14,OUT045,1047.70288
FDA32,OUT013,2951.870906
FDJ38,OUT019,636.744488
FDQ57,OUT017,2451.195964
NCQ41,OUT019,427.263834
FDG56,OUT049,951.441516
DRC13,OUT027,2950.565938
FDV55,OUT035,2634.823604
FDQ49,OUT045,2590.887462
FDE29,OUT010,167.328856
FDR03,OUT013,4330.522992
FDD45,OUT049,1269.261146
FDN38,OUT010,574.145972
FDT56,OUT046,799.45935
FDT48,OUT045,3360.02628
FDU03,OUT049,3778.235234
FDC56,OUT010,200.37251
NCO43,OUT027,2799.262888
FDQ27,OUT017,1965.581418
FDR03,OUT046,3404.781356
DRH23,OUT010,222.170802
FDG22,OUT045,572.894268
NCJ42,OUT013,1886.424456
FDR24,OUT046,1358.311896
FDW60,OUT035,2851.135366
FDJ08,OUT013,3234.749352
DRL59,OUT018,815.125624
FDG60,OUT010,576.602774
FDW27,OUT017,2412.832568
FDX14,OUT018,1130.148894
FDC20,OUT013,658.8091
NCS29,OUT018,3694.131378
FDJ56,OUT046,1881.75054
FDB20,OUT019,179.23336
FDL28,OUT027,6425.695722
FDW01,OUT018,1870.804788
FDL03,OUT046,2765.193902
FDX22,OUT049,4315.61573
FDJ21,OUT035,3434.469378
FDR31,OUT045,2011.042242
FDG21,OUT035,3556.410648
FDS22,OUT027,870.753214
FDK08,OUT035,1241.910082
FDE17,OUT018,2158.943054
NCN30,OUT017,1314.202646
FDT50,OUT046,1161.275044
NCX42,OUT049,2934.367024
FDJ12,OUT035,3570.991668
NCA18,OUT027,2717.709046
FDP23,OUT019,458.716226
FDX12,OUT013,4392.542262
FDN40,OUT018,2704.87908
FDV48,OUT035,1334.336438
NCY54,OUT013,2896.23
FDL16,OUT010,114.277912
FDR45,OUT018,2572.837624
FDJ52,OUT046,2017.447238
DRG01,OUT017,1597.613732
FDP52,OUT013,4260.008114
FDU58,OUT017,3462.319792
FDL02,OUT045,1816.76846
FDG28,OUT013,3894.324122
FDA19,OUT035,2106.504646
FDW46,OUT027,2135.327128
NCD43,OUT049,1472.989288
DRG39,OUT013,879.714882
NCF55,OUT049,611.530642
FDJ07,OUT046,1883.561516
FDE08,OUT046,2526.64442
FDP56,OUT019,127.014666
FDT45,OUT045,773.240146
FDF17,OUT018,2587.56512
FDX44,OUT046,1226.516786
FDM28,OUT027,5281.118942
FDI36,OUT049,3089.791376
FDS07,OUT045,1692.843106
FDD36,OUT045,1920.979476
FDW11,OUT046,991.995394
FDN40,OUT049,2369.335854
NCQ18,OUT049,1561.540688
NCQ54,OUT017,4015.659514
NCS42,OUT045,1510.174218
DRH39,OUT010,170.771042
FDC09,OUT027,2531.791054
FDT08,OUT010,304.290574
FDC08,OUT035,4191.337502
FDT20,OUT017,604.08034
FDS35,OUT035,1113.976612
FDX58,OUT018,3092.481208
FDW58,OUT046,1758.038242
DRD27,OUT046,1526.519608
FDH32,OUT019,212.063958
FDS26,OUT035,5252.622702
FDQ31,OUT046,1231.476996
FDP11,OUT018,3869.842656
FDD58,OUT017,1547.81855
FDM33,OUT045,3829.528466
FDZ16,OUT049,3883.098734
NCS29,OUT010,547.234336
NCM18,OUT019,147.055246
FDP11,OUT049,3696.867816
NCC42,OUT017,2485.637798
DRM23,OUT046,2925.698308
NCN55,OUT027,4947.52651
FDK46,OUT013,4312.659578
FDR01,OUT046,3348.021906
NCA05,OUT045,1424.71213
NCP43,OUT017,3002.265308
FDR12,OUT010,496.407164
FDQ01,OUT013,3661.507178
FDM13,OUT046,1807.274152
FDQ19,OUT017,3772.196428
FDK56,OUT019,460.786864
NCX06,OUT010,484.975378
FDO56,OUT027,2793.144186
FDU45,OUT045,2302.229872
FDI16,OUT019,180.96444
FDL32,OUT046,1703.342772
FDA07,OUT046,2247.467822
FDA14,OUT045,1957.032546
FDV46,OUT027,3726.955318
NCO07,OUT035,3446.120878
NCP41,OUT046,1601.175762
FDY60,OUT018,1797.500208
FDN38,OUT017,4241.705272
FDO15,OUT046,1349.403492
FDT60,OUT013,2149.861542
FDA55,OUT035,4547.553818
FDE02,OUT010,190.931466
DRJ39,OUT049,3775.931566
FDV34,OUT035,1182.540696
FDS20,OUT027,5337.405674
FDF02,OUT027,3055.6891
FDW40,OUT017,2574.322358
NCB43,OUT046,3121.197162
FDR58,OUT017,1477.536702
DRJ59,OUT035,541.32869
NCD30,OUT017,1683.402062
FDE14,OUT017,2030.29052
FDC28,OUT018,1343.45124
FDU16,OUT018,1177.427352
NCD19,OUT035,850.819162
FDU21,OUT046,519.59032
FDV59,OUT027,5530.247986
FDU03,OUT045,3016.133922
FDC33,OUT010,675.241044
NCR42,OUT035,325.67607
DRH59,OUT035,1222.069242
NCM31,OUT035,1977.95864
FDS50,OUT035,3768.401368
FDP39,OUT046,896.36654
FDQ55,OUT013,1822.754002
FDV36,OUT019,314.217652
FDI05,OUT027,2192.719088
FDS45,OUT027,2693.034498
FDA39,OUT045,698.783732
FDC37,OUT010,245.61362
FDJ60,OUT027,4486.366798
DRQ35,OUT046,1890.845368
NCJ06,OUT046,2090.372312
NCY42,OUT018,2749.394468
DRM37,OUT049,3790.938698
FDR14,OUT045,804.159898
FDE51,OUT049,591.456772
FDT33,OUT017,2745.046794
FDR08,OUT013,1683.002582
FDE36,OUT010,418.628408
FDL22,OUT019,187.895418
FDR44,OUT013,2067.249078
FDI56,OUT019,206.611056
FDE47,OUT010,262.564888
FDV27,OUT010,218.255898
FDV10,OUT049,738.984736
FDC40,OUT045,1488.788722
NCX41,OUT013,3587.090712
NCQ38,OUT027,2146.099772
FDV12,OUT027,3135.005854
FDE52,OUT017,1450.924676
FDG20,OUT027,4658.263042
FDV16,OUT027,936.94705
FDI32,OUT017,2663.040208
FDJ32,OUT049,846.391592
FDN39,OUT018,2526.557866
FDY34,OUT017,3099.611926
FDC14,OUT035,652.503974
FDA55,OUT017,4959.737282
FDZ50,OUT010,655.360256
DRG13,OUT049,2988.203612
FDP01,OUT013,2086.677122
NCG54,OUT017,2859.717528
FDM13,OUT045,1779.270604
NCO18,OUT027,4189.47992
NCW41,OUT013,2749.294598
FDM52,OUT027,3746.749552
NCF55,OUT035,588.793572
FDT09,OUT046,2101.86402
NCM19,OUT035,1751.579982
FDW12,OUT018,1924.248554
FDP15,OUT019,534.90372
FDK36,OUT045,928.864238
FDZ25,OUT035,2769.541576
NCW06,OUT049,3496.794916
FDW60,OUT046,3073.705648
DRC49,OUT013,2244.438432
NCT17,OUT035,2608.378028
NCN06,OUT018,2708.853906
FDC45,OUT013,2984.741452
DRJ47,OUT019,557.54092
NCF06,OUT045,3791.837528
FDE21,OUT010,307.120224
DRG27,OUT013,756.954678
FDW40,OUT049,2392.632196
NCO53,OUT046,2881.695586
FDE23,OUT049,652.144442
FDQ16,OUT046,1954.48919
FDS26,OUT045,4540.303256
FDZ13,OUT010,98.198842
FDS14,OUT049,2215.176522
FDC10,OUT045,1511.292762
FDY16,OUT049,3529.618856
FDJ20,OUT035,1671.144684
FDV43,OUT035,673.197038
FDZ32,OUT027,2441.934686
FDR23,OUT046,2384.070008
FDN24,OUT035,860.5465
FDE34,OUT027,6173.93011
FDU31,OUT013,3284.744274
FDW33,OUT018,1332.43225
FDU26,OUT046,1594.371286
FDE20,OUT027,4798.48718
NCW05,OUT035,2541.584972
FDB22,OUT018,2122.00447
FDO56,OUT046,1802.140834
FDA19,OUT027,4128.978674
DRI39,OUT045,927.938776
FDH52,OUT018,758.452728
FDZ50,OUT035,3781.757316
NCN42,OUT035,2670.25748
FDB53,OUT013,2534.361042
DRG11,OUT017,2049.145976
DRK11,OUT027,4089.197124
FDQ60,OUT017,1850.670996
FDT36,OUT017,582.348628
DRG25,OUT018,3989.693314
DRJ23,OUT046,2824.350232
FDG05,OUT035,2576.67929
NCK06,OUT018,2190.235654
FDU52,OUT017,2250.716926
FDW07,OUT018,1237.142954
NCM17,OUT045,714.656404
FDA22,OUT045,3594.727438
NCA41,OUT018,2535.173318
FDF38,OUT035,491.180634
FDH52,OUT046,960.869244
FDY58,OUT019,581.30998
FDZ16,OUT045,3929.205384
NCM18,OUT017,1440.911044
FDA22,OUT018,2458.979166
NCJ43,OUT035,2486.450074
FDI34,OUT027,7346.876628
FDG56,OUT046,1024.173508
FDS34,OUT046,1697.237386
DRC01,OUT035,991.922156
FDQ04,OUT035,709.569692
FDK04,OUT035,803.147882
FDT51,OUT049,1622.241674
FDV26,OUT017,3420.587448
FDS04,OUT049,2068.014748
FDW43,OUT018,3126.883094
FDQ28,OUT010,311.900668
NCK06,OUT017,1962.651898
FDS23,OUT018,2125.679686
FDZ36,OUT019,741.354984
FDE56,OUT018,820.525262
FDW10,OUT027,5951.71936
NCN14,OUT045,2335.49324
NCQ18,OUT045,1845.084934
FDW08,OUT017,1657.768762
FDU43,OUT035,4068.683826
FDR33,OUT010,283.33119
FDM24,OUT010,385.218564
NCZ05,OUT046,1541.653242
NCV41,OUT035,1772.952162
FDV11,OUT018,2906.210342
NCY05,OUT035,676.099926
FDV44,OUT018,2840.462592
FDW32,OUT049,1313.177314
NCU18,OUT027,3664.43004
NCC43,OUT035,4194.793004
FDW19,OUT013,1707.903502
FDN31,OUT035,2860.6097
FDI48,OUT045,748.585572
FDS24,OUT017,1173.132942
FDF46,OUT049,2005.342994
DRG23,OUT017,2123.309438
FDG14,OUT018,2589.6291
NCY30,OUT049,3508.073568
FDO28,OUT018,1650.871074
DRD24,OUT035,2135.247232
FDI33,OUT049,1435.351614
FDN32,OUT046,3051.521192
FDR16,OUT045,4667.677454
FDF26,OUT046,2029.564798
NCN29,OUT018,583.54041
FDE20,OUT045,3257.379894
FDA46,OUT046,3372.083918
FDU28,OUT045,2640.942306
FDQ48,OUT045,1232.309246
FDV36,OUT013,2484.39941
FDR14,OUT018,538.692122
FDP23,OUT017,3855.228346
FDP56,OUT013,787.921036
FDK48,OUT010,194.227176
FDR48,OUT046,2348.269942
NCY29,OUT049,865.892874
FDM22,OUT018,831.797256
DRJ01,OUT013,1982.006704
FDZ43,OUT045,4323.152586
FDV03,OUT035,3415.05465
FDX11,OUT027,4512.745794
NCA41,OUT027,5268.755036
FDE38,OUT017,2507.675778
FDI27,OUT018,406.164632
FDN32,OUT013,3245.581918
NCN43,OUT017,2223.152806
FDB47,OUT027,5552.745368
FDV03,OUT017,2915.085456
NCN30,OUT045,1205.038078
NCV54,OUT010,334.271548
FDV07,OUT013,1375.516168
FDP07,OUT049,2539.82726
FDK48,OUT018,767.30121
FDM15,OUT019,232.337568
FDY19,OUT027,2995.840338
FDK46,OUT046,4712.96517
FDY11,OUT045,1156.507916
FDH09,OUT046,721.840386
FDO08,OUT027,4292.219518
FDU14,OUT013,4374.432502
FDD22,OUT027,4017.057694
FDM27,OUT017,2623.571584
FDL02,OUT027,2992.151806
NCA17,OUT035,2400.37545
FDE38,OUT019,482.651736
NCG07,OUT049,3358.16204
DRC27,OUT013,3735.191264
FDA27,OUT035,2699.61926
FDW40,OUT045,2333.46255
DRI11,OUT013,2081.943284
FDN50,OUT046,1447.402594
FDR12,OUT046,2841.061812
FDT34,OUT027,3098.493382
FDW11,OUT035,997.887724
NCO30,OUT027,4661.185904
FDZ34,OUT017,4776.901944
FDU45,OUT017,2084.872804
NCD42,OUT035,637.789794
FDX25,OUT045,3293.41299
NCR29,OUT046,945.382736
FDX43,OUT019,428.968282
FDB04,OUT010,203.80138
FDR49,OUT027,927.372846
FDS39,OUT018,1808.532514
FDW58,OUT045,1678.322008
FDG22,OUT019,83.384792
FDG31,OUT017,915.668082
NCV53,OUT027,7875.788148
DRJ37,OUT035,2882.727576
FDV07,OUT035,1452.183038
FDW52,OUT018,2118.129514
FDT15,OUT045,2723.015472
FDD02,OUT018,1744.855402
FDM16,OUT035,1184.62465
NCE55,OUT046,2491.130648
FDB57,OUT018,3424.029634
FDQ04,OUT013,686.00703
FDQ47,OUT019,92.173352
FDY14,OUT019,491.62672
DRK37,OUT017,3868.977116
FDO25,OUT017,3849.968526
FDL57,OUT046,4847.929488
NCK29,OUT018,2264.106164
FDK46,OUT027,5265.685698
NCB43,OUT010,612.289654
DRE01,OUT027,6409.416912
FDC46,OUT018,2783.516718
FDQ23,OUT045,1855.191778
FDX38,OUT049,755.789528
FDG60,OUT018,4188.84741
FDW55,OUT017,3853.730296
FDP39,OUT013,777.860798
FDB20,OUT018,1126.180726
FDV21,OUT017,2854.970374
FDZ02,OUT013,1008.360758
FDP19,OUT027,2856.58161
FDA38,OUT035,3665.302238
FDH22,OUT045,2191.58057
DRM11,OUT045,4160.657438
FDO12,OUT027,3341.15085
FDT14,OUT049,2101.058402
FDW34,OUT010,567.940716
FDG04,OUT027,4276.13379
FDW59,OUT018,997.781196
FDR33,OUT018,1612.594232
FDP32,OUT013,2145.780188
FDL13,OUT027,6635.036558
FDD22,OUT013,2130.09394
FDV40,OUT027,1896.26498
NCD55,OUT046,655.120568
FDQ20,OUT010,64.74905
FDD28,OUT045,901.19359
FDC39,OUT045,3661.746866
NCR17,OUT049,2068.893604
DRO35,OUT018,1410.117794
FDF40,OUT049,4131.35558
FDR31,OUT018,2523.535134
NCQ41,OUT017,3274.996962
FDP38,OUT046,681.892386
NCU54,OUT027,5588.578724
FDG22,OUT018,405.046088
DRK59,OUT013,3149.680086
FDC37,OUT046,1878.72115
NCO42,OUT013,2692.575096
NCT42,OUT017,1913.216248
FDX27,OUT035,1382.913206
FDV40,OUT018,838.288806
FDT45,OUT027,2182.905196
FDS47,OUT019,251.299552
FDR45,OUT035,6047.787642
FDB03,OUT045,3758.114758
FDO49,OUT035,742.027442
FDU60,OUT027,4168.180978
FDB26,OUT018,767.787244
FDB46,OUT017,3867.419144
FDQ37,OUT019,501.04779
FDN03,OUT017,4422.80953
NCX30,OUT045,4300.648546
FDK32,OUT019,302.532862
DRM47,OUT013,3707.054556
NCO02,OUT046,1297.484408
FDP04,OUT013,823.574626
NCO43,OUT049,2028.832418
FDD59,OUT013,1249.480228
FDQ10,OUT017,3644.529278
FDW45,OUT035,3237.08631
NCK30,OUT049,4018.529112
FDU31,OUT018,2893.493562
NCQ17,OUT019,288.950542
FDN01,OUT017,2227.706878
FDZ19,OUT049,2876.648822
DRG37,OUT017,1952.904586
FDE32,OUT045,666.752094
FDO34,OUT049,2613.890852
FDM04,OUT019,154.758552
FDZ25,OUT049,2885.830204
FDU08,OUT049,1305.40077
NCW30,OUT045,3303.79947
NCM18,OUT013,1027.3294
FDS22,OUT035,603.2148
NCH18,OUT017,3114.399344
FDC23,OUT013,3241.167664
FDY46,OUT013,2860.989206
NCU06,OUT046,4242.337782
FDX57,OUT045,1598.758908
FDX36,OUT027,5326.76619
FDL16,OUT045,843.43544
FDT16,OUT010,725.55555
FDN16,OUT018,1330.06866
FDC03,OUT046,3222.485316
DRF60,OUT013,4274.396052
FDS27,OUT027,5311.599266
FDP33,OUT010,619.79322
FDJ36,OUT018,1428.813458
NCR42,OUT013,406.564112
FDV14,OUT017,1312.598068
NCP42,OUT035,3217.565054
FDB50,OUT027,2164.58238
NCC30,OUT027,4211.91738
FDA23,OUT018,1581.561294
FDW16,OUT017,1194.964524
FDQ52,OUT010,523.898046
FDB58,OUT049,2470.936934
NCP29,OUT049,1024.453144
NCM05,OUT045,4923.9239
FDO25,OUT013,3899.330938
NCM54,OUT046,2249.425274
NCL54,OUT046,3279.224792
FDL39,OUT010,598.527568
FDF53,OUT018,2714.4666
NCQ42,OUT035,2467.72112
FDF58,OUT013,828.767866
FDZ04,OUT035,1198.04052
FDE26,OUT019,271.786218
FDS60,OUT017,2733.881328
FDV58,OUT017,2561.259362
FDM04,OUT045,802.342264
FDE08,OUT035,3086.84854
NCB43,OUT049,3597.929936
FDU11,OUT010,253.023974
FDF22,OUT019,504.230314
FDE24,OUT013,2235.7564
DRJ49,OUT046,2271.656336
NCQ53,OUT035,4408.208536
NCL41,OUT013,426.37832
FDR22,OUT013,2000.023252
FDH04,OUT035,1207.92765
DRH15,OUT045,1044.001032
FDY40,OUT049,851.205326
NCI17,OUT035,2055.264678
NCC18,OUT013,2973.16319
FDY28,OUT027,5741.985702
FDB45,OUT027,2768.26324
NCL30,OUT018,1698.302666
FDM10,OUT017,3555.565082
FDH22,OUT027,3574.507092
NCZ53,OUT017,2676.742372
NCI18,OUT013,2597.632016
FDH14,OUT027,2946.105078
FDR36,OUT027,960.756058
FDW01,OUT045,2227.220844
FDK02,OUT027,3271.255166
FDJ02,OUT018,2160.307944
FDU55,OUT013,5569.456948
NCV18,OUT027,1941.293034
FDH14,OUT018,1716.086184
FDZ37,OUT045,1381.521684
FDX49,OUT049,3635.707428
NCD43,OUT046,1751.446822
FDZ07,OUT013,934.7832
FDK43,OUT035,2453.559554
FDR32,OUT018,2929.75303
FDT39,OUT013,2493.361078
NCV54,OUT017,2031.15606
FDF38,OUT018,328.159504
FDV60,OUT046,2858.858646
FDH44,OUT027,4466.006634
FDS21,OUT046,1000.817244
NCL41,OUT045,402.915528
FDM46,OUT017,1633.566932
FDU27,OUT045,899.66225
NCJ54,OUT017,4020.63304
DRG51,OUT018,2234.731068
NCA29,OUT019,392.748762
FDR47,OUT045,2964.181548
NCL19,OUT027,3509.658172
DRG01,OUT049,1412.101878
FDG10,OUT046,922.252844
NCV05,OUT049,2486.869528
NCH18,OUT019,616.610696
FDV14,OUT018,1235.917882
DRJ23,OUT035,3577.50985
DRJ11,OUT046,3299.83796
FDZ03,OUT017,3371.47804
FDI27,OUT010,81.633738
FDJ14,OUT018,1029.433328
FDU32,OUT017,2058.6536
FDD47,OUT027,3104.672006
DRF36,OUT035,3510.037678
FDM21,OUT046,4164.938532
FDV10,OUT018,452.47768
FDH60,OUT018,2956.005524
FDX47,OUT010,382.162542
FDT19,OUT019,558.080218
FDO11,OUT045,5232.162668
FDH24,OUT027,4577.281788
FDL02,OUT018,1429.812158
FDB02,OUT049,2864.351496
FDA43,OUT046,3115.690996
FDG52,OUT045,627.61637
DRC12,OUT013,2653.77893
FDY37,OUT018,2001.341536
NCU18,OUT045,2511.144596
FDU09,OUT035,802.808324
DRJ25,OUT027,1422.91447
DRE12,OUT018,1674.973034
DRL47,OUT017,1835.6106
DRK01,OUT046,1315.02158
FDC22,OUT019,454.34192
FDG44,OUT013,867.623954
FDW04,OUT035,1646.237106
FDK09,OUT049,3269.584008
NCN43,OUT035,2308.781344
FDG04,OUT049,3090.736812
FDH32,OUT010,186.317472
DRI47,OUT017,2462.900728
DRE15,OUT013,1372.872942
FDY11,OUT035,1188.599476
FDO60,OUT049,707.152838
FDQ20,OUT018,383.986834
FDO57,OUT027,3541.163828
FDT14,OUT019,309.597
FDA57,OUT049,688.696862
DRN35,OUT017,631.804252
FDJ03,OUT046,779.545272
FDX28,OUT017,1782.732764
DRE25,OUT045,1308.583294
FDR09,OUT046,3094.278868
FDB23,OUT035,4504.563112
FDO08,OUT045,2095.37247
FDQ23,OUT049,1967.23926
FDW04,OUT013,1836.129924
DRK13,OUT010,550.390228
NCL17,OUT027,3911.688186
FDY21,OUT035,4179.432998
FDJ38,OUT027,4055.0549
FDA37,OUT019,246.632294
FDV43,OUT013,651.638434
FDL36,OUT046,1591.781324
FDD53,OUT045,671.252902
FDZ19,OUT010,440.453332
FDV21,OUT045,2737.822864
NCL54,OUT018,2944.107678
DRI47,OUT027,3470.043072
DRG03,OUT049,3099.478766
FDG21,OUT013,3331.916204
FDW03,OUT018,1588.13274
NCI55,OUT046,2724.666656
DRC36,OUT019,505.122486
FDH22,OUT017,2099.913226
FDV20,OUT045,2392.246032
NCU41,OUT027,4882.298084
FDN46,OUT027,3041.068132
FDK50,OUT045,2892.321754
NCA05,OUT027,4053.044184
DRH01,OUT018,3118.946758
FDT08,OUT018,2128.436098
FDM08,OUT018,3433.690392
FDZ07,OUT035,929.629908
FDS22,OUT017,559.924484
FDV35,OUT027,3800.25324
FDI28,OUT010,206.378026
FDW58,OUT027,2501.823396
FDT52,OUT045,3979.999266
FDY34,OUT046,2465.370846
FDR10,OUT046,2650.81612
FDK57,OUT017,1960.574602
FDR02,OUT027,2722.642624
FDX49,OUT046,3786.191544
FDQ20,OUT046,595.511494
DRK23,OUT045,5197.015086
NCW06,OUT046,2927.695708
FDR31,OUT017,2368.290548
NCE43,OUT013,2946.06513
DRO59,OUT027,2254.718384
FDN09,OUT049,4453.662702
FDR11,OUT046,2780.766964
FDO57,OUT013,2670.204216
NCX18,OUT017,3158.08914
FDB05,OUT018,3530.064942
FDQ08,OUT018,667.03173
NCG43,OUT035,1593.82533
FDJ56,OUT013,2073.00159
FDA13,OUT010,83.551242
FDO56,OUT017,1612.76734
FDB37,OUT018,4377.954584
FDZ02,OUT018,1228.780506
FDQ24,OUT046,4181.483662
FDM16,OUT013,1039.826466
FDU35,OUT049,1613.027002
FDT35,OUT035,3468.145542
NCX30,OUT049,4310.548992
FDG04,OUT017,3124.426292
FDI12,OUT035,1704.927376
FDE35,OUT035,948.938108
NCP14,OUT027,2305.146076
NCY53,OUT045,1739.555634
FDP49,OUT017,767.980326
FDQ04,OUT017,789.425744
FDM39,OUT035,2996.306398
FDO58,OUT019,350.090956
FDC56,OUT017,2387.771856
NCQ54,OUT046,3114.57911
FDV10,OUT027,842.40345
NCK17,OUT046,648.1563
NCF55,OUT027,798.92671
FDV33,OUT013,4295.50857
NCH29,OUT019,245.08098
FDA37,OUT027,3260.369336
FDH46,OUT018,1624.68516
FDS25,OUT035,2188.71763
FDH04,OUT027,2617.372986
FDX52,OUT046,3447.139552
NCD42,OUT017,614.060682
FDW47,OUT017,2344.954258
FDL25,OUT027,2985.473832
NCJ06,OUT010,232.943446
FDY09,OUT013,2760.080558
FDS40,OUT046,573.826388
FDH41,OUT017,3375.412918
FDG38,OUT035,1235.751432
FDU03,OUT027,4574.725116
FDV20,OUT046,2197.526164
DRB13,OUT045,2421.774262
NCQ30,OUT013,1481.598082
NCH06,OUT013,3143.381618
FDU50,OUT018,1916.345508
NCO42,OUT019,271.553188
FDW09,OUT018,720.036068
FDH04,OUT013,1259.46057
FDC21,OUT045,1560.928152
FDL21,OUT049,713.391384
FDM46,OUT010,247.118328
FDT22,OUT019,173.434242
FDB28,OUT035,2720.62525
FDI12,OUT018,1280.86604
FDA28,OUT045,2132.59069
FDF59,OUT013,2154.335718
FDM45,OUT027,2601.753318
FDQ56,OUT017,1367.373434
FDR46,OUT049,2577.171982
FDT01,OUT013,2740.246376
FDD16,OUT027,1954.415952
NCU30,OUT010,308.072318
FDM40,OUT010,355.70365
FDI56,OUT035,1649.233206
NCS30,OUT013,1925.546864
FDU08,OUT017,1405.623644
FDX51,OUT027,5574.570292
FDA43,OUT045,2538.46237
FDX59,OUT010,82.8921
FDC37,OUT018,1472.023878
FDP58,OUT013,3385.180204
NCY42,OUT035,1675.678782
FDF21,OUT018,3007.937924
FDU10,OUT027,851.478304
DRL47,OUT018,1381.608238
FDA58,OUT018,2986.54577
FDJ22,OUT049,2837.499782
FDK50,OUT046,2648.871984
FDO38,OUT035,1129.156852
DRF60,OUT035,4518.531596
NCZ42,OUT019,793.626942
FDD35,OUT049,2065.304942
FDL25,OUT045,1224.286356
FDJ16,OUT013,790.557604
DRK59,OUT049,3067.234072
FDI50,OUT046,3822.82386
NCB19,OUT045,1659.360024
DRI37,OUT035,835.17952
FDA14,OUT027,3932.833994
FDC08,OUT018,3137.01657
FDS45,OUT046,2346.918368
FDI21,OUT049,1163.691898
DRJ47,OUT035,2471.143332
DRE37,OUT027,5005.624218
FDT55,OUT018,2476.536312
NCG42,OUT027,3968.214606
FDA31,OUT049,2970.020614
NCW42,OUT046,3567.869066
FDF50,OUT017,3175.346676
FDK56,OUT049,3777.14998
FDX10,OUT035,510.874998
NCK07,OUT027,4101.041706
FDZ49,OUT017,3383.02967
FDR33,OUT013,2134.68796
FDO44,OUT018,1292.08477
FDA20,OUT046,3191.24598
NCL30,OUT045,1720.939866
FDI05,OUT019,211.498028
FDQ12,OUT018,3115.750918
FDH47,OUT017,1688.881596
FDH34,OUT018,3039.689926
FDF29,OUT046,2077.9618
FDG40,OUT018,327.260674
NCE18,OUT017,4659.341638
FDP21,OUT010,462.684394
FDY50,OUT013,1507.258014
FDB36,OUT049,2656.788346
NCZ29,OUT049,2096.810598
FDU20,OUT018,1847.907926
FDO56,OUT013,1508.662852
FDW31,OUT049,2674.824868
DRH59,OUT013,1131.733498
NCB30,OUT017,2731.597634
FDK43,OUT027,3668.265048
FDW43,OUT045,3569.18735
NCL19,OUT017,2578.816508
FDJ27,OUT046,1410.876806
FDC45,OUT046,2684.791894
FDY40,OUT035,721.913624
NCM41,OUT035,1331.613316
NCK18,OUT019,555.283858
FDP37,OUT049,2304.03419
FDA27,OUT027,5563.950782
NCX30,OUT035,4028.063368
FDR09,OUT017,3578.268862
FDG08,OUT027,4525.389336
NCU30,OUT013,2412.319902
FDB16,OUT017,1281.19894
FDM16,OUT017,1182.733778
FDC48,OUT013,1508.582956
NCF18,OUT046,3250.728552
FDU46,OUT018,1693.282534
FDH41,OUT018,2999.036178
NCN42,OUT010,375.631044
FDU49,OUT046,1646.803036
FDB20,OUT027,2460.344056
FDG50,OUT019,252.557914
FDW20,OUT045,2231.848154
NCO55,OUT049,1811.415428
FDX48,OUT046,2548.729006
FDU48,OUT046,1879.333686
FDR48,OUT019,356.10313
FDK27,OUT013,2085.645132
FDT35,OUT013,2764.514786
FDN12,OUT049,1727.890818
NCE31,OUT019,106.388182
FDL21,OUT017,641.771278
FDV56,OUT017,1415.95686
FDR16,OUT017,4292.61234
NCP41,OUT049,1499.035384
FDJ27,OUT013,1611.295922
FDA07,OUT017,2009.690668
FDK55,OUT049,1255.93183
FDM33,OUT049,4481.03374
FDY46,OUT046,2892.281806
FDD36,OUT046,2137.277922
FDB12,OUT027,2690.211506
FDF28,OUT019,252.577888
NCE07,OUT019,360.590622
FDW50,OUT027,3430.521184
NCW18,OUT017,3963.194474
NCJ17,OUT019,246.152918
DRZ24,OUT010,269.81545
FDS07,OUT035,2310.772086
NCW05,OUT010,266.533056
FDZ22,OUT018,1229.359752
FDK02,OUT046,2159.38914
FDZ45,OUT027,5968.750524
FDL25,OUT046,1212.614882
FDS08,OUT045,2004.404216
NCZ42,OUT027,7860.03532
FDX57,OUT035,1585.975548
FDF21,OUT046,3838.590004
