Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT15,OUT017,3353.23512
NCP55,OUT018,634.37424
FDF12,OUT035,2262.75459
FDM21,OUT018,3723.45321
FDX56,OUT035,4033.722668
FDF10,OUT017,2577.704622
FDT32,OUT045,2738.00263
FDM51,OUT018,1248.068732
NCR50,OUT018,2684.598812
FDI19,OUT049,3738.506948
FDX21,OUT017,1627.135304
FDR31,OUT035,2628.831404
FDY02,OUT013,3797.55675
NCA29,OUT045,3434.755672
NCX17,OUT046,3084.531556
FDM12,OUT045,2303.175308
FDI53,OUT027,3640.680954
NCU30,OUT049,2825.462118
FDC56,OUT027,3842.491592
FDK27,OUT018,1627.41494
NCK18,OUT017,3156.251532
FDB52,OUT019,524.976642
DRG25,OUT027,6140.260604
FDZ13,OUT049,956.907734
FDB57,OUT019,626.25148
FDR40,OUT046,1654.666134
NCO14,OUT019,106.554632
NCN19,OUT045,2570.02129
FDQ28,OUT019,332.327412
FDO13,OUT018,2259.445564
FDK48,OUT013,1585.096692
FDU07,OUT018,2217.173922
FDW20,OUT046,2403.57129
FDV12,OUT010,216.757848
FDH24,OUT013,2587.425302
FDV59,OUT049,4019.920634
FDK57,OUT045,1675.825258
FDL16,OUT027,1039.819808
NCQ17,OUT046,2507.063242
FDJ15,OUT018,2648.68556
FDX24,OUT049,1565.26251
FDT47,OUT046,1938.929444
FDT10,OUT049,940.24276
FDZ37,OUT018,1219.159696
FDW43,OUT027,6232.160978
DRN36,OUT017,1703.589118
FDJ14,OUT045,1222.448748
FDA32,OUT013,3119.6059
FDJ38,OUT019,638.309118
FDQ57,OUT017,2219.297824
NCQ41,OUT019,389.1601
FDG56,OUT049,914.949018
DRC13,OUT027,2664.092172
FDV55,OUT035,2506.530602
FDQ49,OUT045,2627.586358
FDE29,OUT010,165.710962
FDR03,OUT013,4060.168244
FDD45,OUT049,1439.95895
FDN38,OUT010,581.489746
FDT56,OUT046,830.572184
FDT48,OUT045,3624.21572
FDU03,OUT049,3760.584876
FDC56,OUT010,228.50256
NCO43,OUT027,2789.522234
FDQ27,OUT017,1858.807072
FDR03,OUT046,3178.475936
DRH23,OUT010,201.810638
FDG22,OUT045,568.19372
NCJ42,OUT013,1649.299786
FDR24,OUT046,1494.940714
FDW60,OUT035,2944.926612
FDJ08,OUT013,3388.915342
DRL59,OUT018,760.763054
FDG60,OUT010,535.995632
FDW27,OUT017,2468.200496
FDX14,OUT018,1218.327446
FDC20,OUT013,729.670194
NCS29,OUT018,4000.652382
FDJ56,OUT046,1835.930184
FDB20,OUT019,136.482342
FDL28,OUT027,6625.156086
FDW01,OUT018,1952.065678
FDL03,OUT046,2267.3819
FDX22,OUT049,4202.39644
FDJ21,OUT035,3403.975738
FDR31,OUT045,2115.739292
FDG21,OUT035,3505.197312
FDS22,OUT027,944.463932
FDK08,OUT035,1280.86604
FDE17,OUT018,2407.46622
NCN30,OUT017,1309.02938
FDT50,OUT046,1285.69309
NCX42,OUT049,3036.307662
FDJ12,OUT035,3727.467984
NCA18,OUT027,2711.543738
FDP23,OUT019,508.278378
FDX12,OUT013,4422.669712
FDN40,OUT018,2724.1207
FDV48,OUT035,1387.680334
NCY54,OUT013,3026.873276
FDL16,OUT010,124.864132
FDR45,OUT018,2869.018754
FDJ52,OUT046,1973.784074
DRG01,OUT017,1691.444926
FDP52,OUT013,3717.381114
FDU58,OUT017,3418.470204
FDL02,OUT045,1694.82719
FDG28,OUT013,4225.026982
FDA19,OUT035,2419.057798
FDW46,OUT027,2095.698712
NCD43,OUT049,1640.750914
DRG39,OUT013,931.400936
NCF55,OUT049,624.55369
FDJ07,OUT046,1990.728684
FDE08,OUT046,2467.181822
FDP56,OUT019,114.497626
FDT45,OUT045,777.641084
FDF17,OUT018,2771.0596
FDX44,OUT046,1216.922608
FDM28,OUT027,4773.579602
FDI36,OUT049,3425.168152
FDS07,OUT045,1617.541126
FDD36,OUT045,1991.687436
FDW11,OUT046,916.919786
FDN40,OUT049,2271.483228
NCQ18,OUT049,1755.528176
NCQ54,OUT017,3946.502868
NCS42,OUT045,1492.98992
DRH39,OUT010,173.527454
FDC09,OUT027,2685.783936
FDT08,OUT010,300.17593
FDC08,OUT035,3914.70426
FDT20,OUT017,622.75603
FDS35,OUT035,1089.874652
FDX58,OUT018,3287.533976
FDW58,OUT046,1774.863008
DRD27,OUT046,1649.646002
FDH32,OUT019,212.483412
FDS26,OUT035,5295.786516
FDQ31,OUT046,1406.209548
FDP11,OUT018,3826.325968
FDD58,OUT017,1575.18293
FDM33,OUT045,3757.096084
FDZ16,OUT049,3356.99689
NCS29,OUT010,453.57625
NCM18,OUT019,150.410878
FDP11,OUT049,3529.432432
NCC42,OUT017,2390.02226
DRM23,OUT046,2777.031826
NCN55,OUT027,5243.527874
FDK46,OUT013,4863.196282
FDR01,OUT046,3520.863586
NCA05,OUT045,1719.954482
NCP43,OUT017,3101.502798
FDR12,OUT010,496.893198
FDQ01,OUT013,3723.792768
FDM13,OUT046,1778.172034
FDQ19,OUT017,3785.059684
FDK56,OUT019,419.993298
NCX06,OUT010,571.129898
FDO56,OUT027,2839.064412
FDU45,OUT045,2209.064478
FDI16,OUT019,169.053278
FDL32,OUT046,1694.853822
FDA07,OUT046,2338.163098
FDA14,OUT045,1825.82334
FDV46,OUT027,3473.598444
NCO07,OUT035,3224.489374
NCP41,OUT046,1595.749492
FDY60,OUT018,1889.766772
FDN38,OUT017,4281.187212
FDO15,OUT046,1329.529362
FDT60,OUT013,2084.673064
FDA55,OUT035,4455.00096
FDE02,OUT010,215.732516
DRJ39,OUT049,4414.48703
FDV34,OUT035,1284.36149
FDS20,OUT027,5140.954726
FDF02,OUT027,2949.806926
FDW40,OUT017,2629.863394
NCB43,OUT046,3055.515992
FDR58,OUT017,1553.17824
DRJ59,OUT035,554.24521
NCD30,OUT017,1557.426044
FDE14,OUT017,2106.431408
FDC28,OUT018,1307.145166
FDU16,OUT018,1285.699748
NCD19,OUT035,802.775034
FDU21,OUT046,588.40075
FDV59,OUT027,5240.352008
FDU03,OUT045,2976.818432
FDC33,OUT010,633.655176
NCR42,OUT035,311.321422
DRH59,OUT035,1254.447096
NCM31,OUT035,1961.992756
FDS50,OUT035,3628.270442
FDP39,OUT046,839.653696
FDQ55,OUT013,1953.397278
FDV36,OUT019,392.948502
FDI05,OUT027,1983.331646
FDS45,OUT027,2566.965268
FDA39,OUT045,641.744646
FDC37,OUT010,246.858666
FDJ60,OUT027,4547.773532
DRQ35,OUT046,1820.816524
NCJ06,OUT046,1945.061462
NCY42,OUT018,2456.10291
DRM37,OUT049,3578.022516
FDR14,OUT045,846.884284
FDE51,OUT049,609.613138
FDT33,OUT017,2552.970152
FDR08,OUT013,1941.526064
FDE36,OUT010,398.01524
FDL22,OUT019,193.694536
FDR44,OUT013,1814.677848
FDI56,OUT019,214.847002
FDE47,OUT010,259.875056
FDV27,OUT010,217.65002
FDV10,OUT049,733.558466
FDC40,OUT045,1447.535754
NCX41,OUT013,3635.840588
NCQ38,OUT027,2132.79043
FDV12,OUT027,3041.966962
FDE52,OUT017,1487.16417
FDG20,OUT027,4763.1332
FDV16,OUT027,942.220186
FDI32,OUT017,2902.408624
FDJ32,OUT049,851.172036
FDN39,OUT018,2612.86552
FDY34,OUT017,3139.220368
FDC14,OUT035,606.94328
FDA55,OUT017,4527.213628
FDZ50,OUT010,669.355372
DRG13,OUT049,2875.204036
FDP01,OUT013,1962.185838
NCG54,OUT017,2858.818698
FDM13,OUT045,1690.113326
NCO18,OUT027,4185.957838
NCW41,OUT013,2566.25952
FDM52,OUT027,3912.580358
NCF55,OUT035,593.474146
FDT09,OUT046,2013.21275
NCM19,OUT035,1633.826594
FDW12,OUT018,1788.73828
FDP15,OUT019,512.825792
FDK36,OUT045,911.107352
FDZ25,OUT035,2904.659028
NCW06,OUT049,3654.016928
FDW60,OUT046,2871.435608
DRC49,OUT013,2366.832446
NCT17,OUT035,2678.74643
NCN06,OUT018,2965.559754
FDC45,OUT013,2685.717356
DRJ47,OUT019,498.564356
NCF06,OUT045,3470.04973
FDE21,OUT010,339.997428
DRG27,OUT013,737.147128
FDW40,OUT049,2602.851888
NCO53,OUT046,2818.89733
FDE23,OUT049,694.083184
FDQ16,OUT046,2035.963136
FDS26,OUT045,4831.903682
FDZ13,OUT010,92.572832
FDS14,OUT049,2323.349048
FDC10,OUT045,1637.148936
FDY16,OUT049,3589.767228
FDJ20,OUT035,1619.02586
FDV43,OUT035,689.16958
FDZ32,OUT027,2474.472332
FDR23,OUT046,2470.224528
FDN24,OUT035,815.83803
FDE34,OUT027,6230.929248
FDU31,OUT013,3340.305284
FDW33,OUT018,1308.816324
FDU26,OUT046,1597.28749
FDE20,OUT027,4792.614824
NCW05,OUT035,2419.830126
FDB22,OUT018,2248.832712
FDO56,OUT046,1756.966304
FDA19,OUT027,4141.289316
DRI39,OUT045,937.4464
FDH52,OUT018,798.653732
FDZ50,OUT035,3903.71856
NCN42,OUT035,2850.496198
FDB53,OUT013,2580.261294
DRG11,OUT017,1951.799358
DRK11,OUT027,3826.78537
FDQ60,OUT017,1841.849146
FDT36,OUT017,613.747756
DRG25,OUT018,3602.131134
DRJ23,OUT046,3003.916492
FDG05,OUT035,2652.207642
NCK06,OUT018,2152.23179
FDU52,OUT017,2257.008736
FDW07,OUT018,1276.611578
NCM17,OUT045,717.519344
FDA22,OUT045,3557.449296
NCA41,OUT018,2644.171436
FDF38,OUT035,564.09905
FDH52,OUT046,959.211402
FDY58,OUT019,647.896638
FDZ16,OUT045,3806.3786
NCM18,OUT017,1477.17717
FDA22,OUT018,2435.283344
NCJ43,OUT035,2818.717564
FDI34,OUT027,7380.839086
FDG56,OUT046,1054.89352
FDS34,OUT046,1740.188144
DRC01,OUT035,940.096284
FDQ04,OUT035,708.757416
FDK04,OUT035,780.270994
FDT51,OUT049,1704.454658
FDV26,OUT017,3352.682506
FDS04,OUT049,2249.618356
FDW43,OUT018,3081.582062
FDQ28,OUT010,310.675596
NCK06,OUT017,2024.724432
FDS23,OUT018,2082.2895
FDZ36,OUT019,680.54747
FDE56,OUT018,799.905436
FDW10,OUT027,6105.559108
NCN14,OUT045,2456.023014
NCQ18,OUT045,1801.668116
FDW08,OUT017,1694.387762
FDU43,OUT035,3852.045822
FDR33,OUT010,305.63549
FDM24,OUT010,330.416566
NCZ05,OUT046,1598.11974
NCV41,OUT035,1709.914218
FDV11,OUT018,2714.040488
NCY05,OUT035,707.7454
FDV44,OUT018,2949.567238
FDW32,OUT049,1240.35211
NCU18,OUT027,3731.036672
NCC43,OUT035,4250.33404
FDW19,OUT013,1768.39809
FDN31,OUT035,2659.10533
FDI48,OUT045,708.850628
FDS24,OUT017,1227.808438
FDF46,OUT049,2092.489556
DRG23,OUT017,2016.082348
FDG14,OUT018,2687.095562
NCY30,OUT049,3394.954148
FDO28,OUT018,1456.717136
DRD24,OUT035,2147.857484
FDI33,OUT049,1518.52335
FDN32,OUT046,3207.005466
FDR16,OUT045,4439.973854
FDF26,OUT046,2250.610398
NCN29,OUT018,595.837736
FDE20,OUT045,3214.18279
FDA46,OUT046,3369.300874
FDU28,OUT045,2758.54256
FDQ48,OUT045,1378.778588
FDV36,OUT013,2430.429662
FDR14,OUT018,547.613842
FDP23,OUT017,3641.606416
FDP56,OUT013,747.220682
FDK48,OUT010,199.533602
FDR48,OUT046,2161.459778
NCY29,OUT049,932.21987
FDM22,OUT018,844.174478
DRJ01,OUT013,2001.46138
FDZ43,OUT045,4817.316004
FDV03,OUT035,3266.008662
FDX11,OUT027,5033.441342
NCA41,OUT027,4857.357216
FDE38,OUT017,2329.36788
FDI27,OUT018,411.610876
FDN32,OUT013,3558.041858
NCN43,OUT017,2266.835944
FDB47,OUT027,5607.227782
FDV03,OUT017,2820.135718
NCN30,OUT045,1088.363286
NCV54,OUT010,318.492088
FDV07,OUT013,1607.933632
FDP07,OUT049,2207.519822
FDK48,OUT018,800.6245
FDM15,OUT019,241.472344
FDY19,OUT027,3025.135538
FDK46,OUT046,4884.601752
FDY11,OUT045,1030.145734
FDH09,OUT046,671.25956
FDO08,OUT027,4398.07506
FDU14,OUT013,4440.45323
FDD22,OUT027,3831.47926
FDM27,OUT017,2451.335782
FDL02,OUT027,2939.493684
NCA17,OUT035,2488.633898
FDE38,OUT019,493.19135
NCG07,OUT049,3252.23326
DRC27,OUT013,3739.19938
FDA27,OUT035,2300.87164
FDW40,OUT045,2188.990608
DRI11,OUT013,1900.885632
FDN50,OUT046,1410.770278
FDR12,OUT046,2773.210134
FDT34,OUT027,3021.56685
FDW11,OUT035,999.325852
NCO30,OUT027,4818.32802
FDZ34,OUT017,4624.973042
FDU45,OUT017,1976.034478
NCD42,OUT035,650.646392
FDX25,OUT045,3447.106262
NCR29,OUT046,943.252176
FDX43,OUT019,406.630692
FDB04,OUT010,217.91634
FDR49,OUT027,947.693062
FDS39,OUT018,1998.43199
FDW58,OUT045,1639.079756
FDG22,OUT019,76.66687
FDG31,OUT017,964.391326
NCV53,OUT027,7479.19772
DRJ37,OUT035,2691.503158
FDV07,OUT035,1708.722436
FDW52,OUT018,2370.54761
FDT15,OUT045,2711.130942
FDD02,OUT018,1917.683766
FDM16,OUT035,1126.953054
NCE55,OUT046,2468.766426
FDB57,OUT018,3247.412868
FDQ04,OUT013,642.33055
FDQ47,OUT019,95.30927
FDY14,OUT019,518.62491
DRK37,OUT017,3810.353426
FDO25,OUT017,4313.964546
FDL57,OUT046,4895.780534
NCK29,OUT018,2397.698934
FDK46,OUT027,5381.39508
NCB43,OUT010,634.04134
DRE01,OUT027,6258.633186
FDC46,OUT018,2895.917074
FDQ23,OUT045,1784.084338
FDX38,OUT049,762.101312
FDG60,OUT018,3744.033088
FDW55,OUT017,3689.876916
FDP39,OUT013,724.417032
FDB20,OUT018,1056.69118
FDV21,OUT017,2682.994234
FDZ02,OUT013,1002.568298
FDP19,OUT027,3003.45709
FDA38,OUT035,3774.759758
FDH22,OUT045,2156.59278
DRM11,OUT045,4017.943208
FDO12,OUT027,3838.057364
FDT14,OUT049,2222.287266
FDW34,OUT010,569.119182
FDG04,OUT027,4119.27131
FDW59,OUT018,1116.31357
FDR33,OUT018,1665.145826
FDP32,OUT013,1958.4507
FDL13,OUT027,6882.487786
FDD22,OUT013,2281.243856
FDV40,OUT027,1847.56171
NCD55,OUT046,625.306044
FDQ20,OUT010,60.075134
FDD28,OUT045,882.198316
FDC39,OUT045,3868.650874
NCR17,OUT049,2028.339726
DRO35,OUT018,1357.413066
FDF40,OUT049,3682.213558
FDR31,OUT018,2467.974124
NCQ41,OUT017,3290.536734
FDP38,OUT046,718.684494
NCU54,OUT027,5410.32409
FDG22,OUT018,432.190754
DRK59,OUT013,3034.829586
FDC37,OUT046,1841.123424
NCO42,OUT013,2730.851938
NCT42,OUT017,2091.018138
FDX27,OUT035,1531.513108
FDV40,OUT018,875.853242
FDT45,OUT027,2111.81773
FDS47,OUT019,277.052696
FDR45,OUT035,5956.932574
FDB03,OUT045,3884.323806
FDO49,OUT035,762.267762
FDU60,OUT027,4100.003058
FDB26,OUT018,772.800718
FDB46,OUT017,3821.751922
FDQ37,OUT019,575.590758
FDN03,OUT017,4076.879824
NCX30,OUT045,4296.713668
FDK32,OUT019,304.423734
DRM47,OUT013,3275.076858
NCO02,OUT046,1348.571242
FDP04,OUT013,724.743274
NCO43,OUT049,2113.502204
FDD59,OUT013,1164.011482
FDQ10,OUT017,3609.881046
FDW45,OUT035,3217.957876
NCK30,OUT049,4150.79694
FDU31,OUT018,2691.62966
NCQ17,OUT019,301.660664
FDN01,OUT017,2024.178476
FDZ19,OUT049,2720.418852
DRG37,OUT017,1965.980898
FDE32,OUT045,611.284296
FDO34,OUT049,2864.025254
FDM04,OUT019,176.783216
FDZ25,OUT049,2808.3444
FDU08,OUT049,1357.073508
NCW30,OUT045,3435.075256
NCM18,OUT013,1036.424228
FDS22,OUT035,597.98827
NCH18,OUT017,3217.758136
FDC23,OUT013,3518.546602
FDY46,OUT013,2844.117834
NCU06,OUT046,4100.742096
FDX57,OUT045,1419.458968
FDX36,OUT027,5209.971554
FDL16,OUT045,834.853278
FDT16,OUT010,714.53656
FDN16,OUT018,1291.632026
FDC03,OUT046,3246.14119
DRF60,OUT013,4159.159388
FDS27,OUT027,5195.77004
FDP33,OUT010,594.52611
FDJ36,OUT018,1514.16236
NCR42,OUT013,371.290028
FDV14,OUT017,1311.89232
NCP42,OUT035,3432.272238
FDB50,OUT027,2078.867288
NCC30,OUT027,4151.49603
FDA23,OUT018,1597.32078
FDW16,OUT017,1183.399578
FDQ52,OUT010,505.501992
FDB58,OUT049,2169.8422
NCP29,OUT049,982.614272
NCM05,OUT045,5688.375486
FDO25,OUT013,3873.744244
NCM54,OUT046,2206.501148
NCL54,OUT046,3032.672394
FDL39,OUT010,584.798772
FDF53,OUT018,2619.683312
NCQ42,OUT035,2596.560078
FDF58,OUT013,836.604332
FDZ04,OUT035,1322.871362
FDE26,OUT019,278.384296
FDS60,OUT017,2860.17693
FDV58,OUT017,2492.648672
FDM04,OUT045,841.031902
FDE08,OUT035,3002.964398
NCB43,OUT049,3785.93854
FDU11,OUT010,217.124038
FDF22,OUT019,529.097944
FDE24,OUT013,2511.570708
DRJ49,OUT046,2241.88176
NCQ53,OUT035,4287.565576
NCL41,OUT013,449.068784
FDR22,OUT013,2001.308246
FDH04,OUT035,1370.535984
DRH15,OUT045,1055.219762
FDY40,OUT049,907.625218
NCI17,OUT035,2020.210308
NCC18,OUT013,2846.59461
FDY28,OUT027,5176.854662
FDB45,OUT027,2838.185556
NCL30,OUT018,1547.379122
FDM10,OUT017,3706.5086
FDH22,OUT027,3659.463172
NCZ53,OUT017,2843.372138
NCI18,OUT013,2558.449686
FDH14,OUT027,2951.72443
FDR36,OUT027,964.604382
FDW01,OUT045,2219.064794
FDK02,OUT027,3144.293764
FDJ02,OUT018,1951.819332
FDU55,OUT013,5441.377002
NCV18,OUT027,1901.578064
FDH14,OUT018,1758.584198
FDZ37,OUT045,1555.468592
FDX49,OUT049,3807.969862
NCD43,OUT046,1779.896456
FDZ07,OUT013,907.998066
FDK43,OUT035,2340.260368
FDR32,OUT018,3098.286984
FDT39,OUT013,2681.149968
NCV54,OUT017,1810.50994
FDF38,OUT018,354.178968
FDV60,OUT046,2671.728898
FDH44,OUT027,4604.592904
FDS21,OUT046,920.375288
NCL41,OUT045,495.295278
FDM46,OUT017,1588.905068
FDU27,OUT045,992.581298
NCJ54,OUT017,4276.13379
DRG51,OUT018,2131.8916
NCA29,OUT019,336.26229
FDR47,OUT045,3037.14657
NCL19,OUT027,3300.150886
DRG01,OUT049,1297.790676
FDG10,OUT046,831.530936
NCV05,OUT049,2441.142384
NCH18,OUT019,610.245648
FDV14,OUT018,1328.497372
DRJ23,OUT035,3649.21651
DRJ11,OUT046,3192.464394
FDZ03,OUT017,3376.957574
FDI27,OUT010,87.35296
FDJ14,OUT018,1056.930868
FDU32,OUT017,1892.390024
FDD47,OUT027,3294.385058
DRF36,OUT035,3513.080384
FDM21,OUT046,3924.085382
FDV10,OUT018,496.400506
FDH60,OUT018,2872.301148
FDX47,OUT010,345.370434
FDT19,OUT019,499.962536
FDO11,OUT045,5227.215774
FDH24,OUT027,4337.966636
FDL02,OUT018,1320.494456
FDB02,OUT049,2628.305422
FDA43,OUT046,2718.834248
FDG52,OUT045,647.071046
DRC12,OUT013,2692.774836
FDY37,OUT018,2081.410644
NCU18,OUT045,2366.905684
FDU09,OUT035,783.506782
DRJ25,OUT027,1337.35917
DRE12,OUT018,1964.94225
DRL47,OUT017,1678.102294
DRK01,OUT046,1312.138666
FDC22,OUT019,503.258246
FDG44,OUT013,867.124604
FDW04,OUT035,1678.335324
FDK09,OUT049,3219.056446
NCN43,OUT035,2282.735248
FDG04,OUT049,3147.949006
FDH32,OUT010,180.811306
DRI47,OUT017,2657.454146
DRE15,OUT013,1291.798476
FDY11,OUT035,1187.607434
FDO60,OUT049,734.890066
FDQ20,OUT018,383.780436
FDO57,OUT027,3234.096868
FDT14,OUT019,287.75876
FDA57,OUT049,761.914888
DRN35,OUT017,599.845852
FDJ03,OUT046,753.026458
FDX28,OUT017,1806.734854
DRE25,OUT045,1327.17243
FDR09,OUT046,3305.756922
FDB23,OUT035,4565.184202
FDO08,OUT045,2349.40846
FDQ23,OUT049,2009.98362
FDW04,OUT013,1792.420154
DRK13,OUT010,557.893794
NCL17,OUT027,3468.198806
FDY21,OUT035,4040.899992
FDJ38,OUT027,3977.981892
FDA37,OUT019,252.344858
FDV43,OUT013,596.716592
FDL36,OUT046,1612.50102
FDD53,OUT045,681.87907
FDZ19,OUT010,464.69511
FDV21,OUT045,2665.36385
NCL54,OUT018,3067.100912
DRI47,OUT027,3644.476014
DRG03,OUT049,3117.082518
FDG21,OUT013,3177.523842
FDW03,OUT018,1672.882422
NCI55,OUT046,2643.32587
DRC36,OUT019,499.130286
FDH22,OUT017,1821.76196
FDV20,OUT045,2367.065476
NCU41,OUT027,4793.147464
FDN46,OUT027,2948.954702
FDK50,OUT045,2780.234324
NCA05,OUT027,3959.97866
DRH01,OUT018,3089.931194
FDT08,OUT018,2236.781732
FDM08,OUT018,3196.499142
FDZ07,OUT035,988.906082
FDS22,OUT017,559.165472
FDV35,OUT027,3898.052602
FDI28,OUT010,179.86587
FDW58,OUT027,2324.267852
FDT52,OUT045,3946.649344
FDY34,OUT046,2677.268354
FDR10,OUT046,2749.72071
FDK57,OUT017,1952.039046
FDR02,OUT027,2747.297198
FDX49,OUT046,3756.550128
FDQ20,OUT046,616.444246
DRK23,OUT045,5148.072128
NCW06,OUT046,2932.795736
FDR31,OUT017,2439.298118
NCE43,OUT013,3001.92575
DRO59,OUT027,2155.334418
FDN09,OUT049,4527.353446
FDR11,OUT046,2739.647156
FDO57,OUT013,2904.645712
NCX18,OUT017,3309.79167
FDB05,OUT018,3514.212244
FDQ08,OUT018,702.239234
NCG43,OUT035,1576.9473
FDJ56,OUT013,2081.850072
FDA13,OUT010,84.29028
FDO56,OUT017,1735.927024
FDB37,OUT018,3994.553654
FDZ02,OUT018,1223.447448
FDQ24,OUT046,4481.013766
FDM16,OUT013,1044.387196
FDU35,OUT049,1603.053318
FDT35,OUT035,3431.16701
NCX30,OUT049,3986.584028
FDG04,OUT017,2902.568416
FDI12,OUT035,1587.007538
FDE35,OUT035,870.040808
NCP14,OUT027,2358.476656
NCY53,OUT045,1820.483624
FDP49,OUT017,699.169896
FDQ04,OUT017,700.514812
FDM39,OUT035,3032.312862
FDO58,OUT019,379.585896
FDC56,OUT017,2300.545398
NCQ54,OUT046,3226.83299
FDV10,OUT027,846.924232
NCK17,OUT046,629.367424
NCF55,OUT027,829.906384
FDV33,OUT013,4387.861688
NCH29,OUT019,258.590062
FDA37,OUT027,3366.338064
FDH46,OUT018,1629.37905
FDS25,OUT035,2285.498318
FDH04,OUT027,2542.510434
FDX52,OUT046,3538.114464
NCD42,OUT017,630.585838
FDW47,OUT017,2315.991958
FDL25,OUT027,2906.323528
NCJ06,OUT010,228.056474
FDY09,OUT013,2161.326618
FDS40,OUT046,626.55109
FDH41,OUT017,3499.771042
FDG38,OUT035,1259.866708
FDU03,OUT027,4788.520154
FDV20,OUT046,2181.4937
DRB13,OUT045,2426.321676
NCQ30,OUT013,1384.271438
NCH06,OUT013,3055.58923
FDU50,OUT018,1612.880526
NCO42,OUT019,272.085828
FDW09,OUT018,724.82317
FDH04,OUT013,1256.66421
FDC21,OUT045,1659.712898
FDL21,OUT049,730.44918
FDM46,OUT010,243.170134
FDT22,OUT019,153.753194
FDB28,OUT035,2819.090412
FDI12,OUT018,1295.939752
FDA28,OUT045,2018.918656
FDF59,OUT013,2082.935326
FDM45,OUT027,2930.272354
FDQ56,OUT017,1326.77295
FDR46,OUT049,2567.105086
FDT01,OUT013,2679.052698
FDD16,OUT027,1836.829014
NCU30,OUT010,337.906816
FDM40,OUT010,336.022602
FDI56,OUT035,1662.795552
NCS30,OUT013,2119.221426
FDU08,OUT017,1506.885166
FDX51,OUT027,5337.625388
FDA43,OUT045,2462.820832
FDX59,OUT010,83.151762
FDC37,OUT018,1494.88745
FDP58,OUT013,3025.088932
NCY42,OUT035,1775.242514
FDF21,OUT018,2811.114128
FDU10,OUT027,825.572026
DRL47,OUT018,1483.415716
FDA58,OUT018,3223.350856
FDJ22,OUT049,2802.778312
FDK50,OUT046,2588.157682
FDO38,OUT035,1176.348756
DRF60,OUT035,4419.300764
NCZ42,OUT019,825.02607
FDD35,OUT049,2029.251872
FDL25,OUT045,1262.696358
FDJ16,OUT013,840.67237
DRK59,OUT049,3297.021626
FDI50,OUT046,3542.109264
NCB19,OUT045,1687.243728
DRI37,OUT035,780.843582
FDA14,OUT027,3779.367094
FDC08,OUT018,2944.40063
FDS45,OUT046,2431.814526
FDI21,OUT049,1243.787638
DRJ47,OUT035,2725.658698
DRE37,OUT027,5784.264002
FDT55,OUT018,2451.022856
NCG42,OUT027,3821.472286
FDA31,OUT049,2931.770404
NCW42,OUT046,3303.419964
FDF50,OUT017,3188.31646
FDK56,OUT049,3845.600878
FDX10,OUT035,498.963836
NCK07,OUT027,3900.55601
FDZ49,OUT017,3294.065474
FDR33,OUT013,2072.888404
FDO44,OUT018,1192.88057
FDA20,OUT046,3251.540828
NCL30,OUT045,1743.410616
FDI05,OUT019,203.53506
FDQ12,OUT018,3228.650624
FDH47,OUT017,1630.717308
FDH34,OUT018,3151.86391
FDF29,OUT046,2143.04375
FDG40,OUT018,296.041312
NCE18,OUT017,4581.556224
FDP21,OUT010,488.856992
FDY50,OUT013,1653.987018
FDB36,OUT049,2770.240666
NCZ29,OUT049,2103.42865
FDU20,OUT018,1838.193904
FDO56,OUT013,1693.915044
FDW31,OUT049,2631.10844
DRH59,OUT013,1190.064236
NCB30,OUT017,2895.790572
FDK43,OUT027,3696.301886
FDW43,OUT045,3876.85353
NCL19,OUT017,2537.06419
FDJ27,OUT046,1500.107322
FDC45,OUT046,2631.161704
FDY40,OUT035,712.565792
NCM41,OUT035,1272.683358
NCK18,OUT019,558.053586
FDP37,OUT049,2365.85372
FDA27,OUT027,5517.198306
NCX30,OUT035,3634.73536
FDR09,OUT017,3832.098454
FDG08,OUT027,4180.498278
NCU30,OUT013,2465.803616
FDB16,OUT017,1094.77494
FDM16,OUT017,1108.763398
FDC48,OUT013,1475.352878
NCF18,OUT046,3276.914466
FDU46,OUT018,1580.369512
FDH41,OUT018,3138.5812
NCN42,OUT010,378.047898
FDU49,OUT046,1652.841842
FDB20,OUT027,2415.35595
FDG50,OUT019,302.83913
FDW20,OUT045,2347.790566
NCO55,OUT049,1804.88393
FDX48,OUT046,2449.358356
FDU48,OUT046,1897.683134
FDR48,OUT019,357.055224
FDK27,OUT013,2086.237694
FDT35,OUT013,2755.38001
FDN12,OUT049,1628.08074
NCE31,OUT019,115.44972
FDL21,OUT017,568.19372
FDV56,OUT017,1272.47696
FDR16,OUT017,4353.027032
NCP41,OUT049,1451.430684
FDJ27,OUT013,1589.490972
FDA07,OUT017,1873.448014
FDK55,OUT049,1208.79319
FDM33,OUT049,4034.388468
FDY46,OUT046,2906.456688
FDD36,OUT046,2154.202558
FDB12,OUT027,2742.783074
FDF28,OUT019,237.217882
NCE07,OUT019,358.33356
FDW50,OUT027,3506.741968
NCW18,OUT017,4027.976814
NCJ17,OUT019,236.738506
DRZ24,OUT010,256.938878
FDS07,OUT035,2317.35019
NCW05,OUT010,287.42586
FDZ22,OUT018,1320.640932
FDK02,OUT046,2287.42248
FDZ45,OUT027,5204.904816
FDL25,OUT046,1118.916848
FDS08,OUT045,1924.681324
NCZ42,OUT027,7824.34844
FDX57,OUT035,1674.347182
FDF21,OUT046,3981.484
